Method,ComponentRank,Eigenvalue,EnergyFraction,CumulativeEnergy
LV-GGM,403,0.0271180922231682,0.000293608192365528,0.980610011048013
LV-GGM,404,0.026964487601285,0.000291945111681275,0.980901956159695
LV-GGM,405,0.0267672947806625,0.000289810100592222,0.981191766260287
LV-GGM,406,0.0263705287590076,0.00028551430598206,0.981477280566269
LV-GGM,407,0.02626112725277,0.000284329813421738,0.981761610379691
LV-GGM,408,0.0260074120368357,0.000281582833091667,0.982043193212782
LV-GGM,409,0.0258665426730094,0.000280057637331864,0.982323250850114
LV-GGM,410,0.0256906277175699,0.000278153002166101,0.98260140385228
LV-GGM,411,0.0256607032455042,0.000277829009236274,0.982879232861517
LV-GGM,412,0.0254220667095568,0.000275245286112417,0.983154478147629
LV-GGM,413,0.0252464886234521,0.000273344298238492,0.983427822445868
LV-GGM,414,0.0249848884111779,0.000270511946876304,0.983698334392744
LV-GGM,415,0.0247857901900568,0.000268356305973341,0.983966690698717
LV-GGM,416,0.0244709017395358,0.000264947001661172,0.984231637700378
LV-GGM,417,0.0242831240388304,0.000262913928286506,0.984494551628665
LV-GGM,418,0.0239397113988649,0.000259195791935837,0.984753747420601
LV-GGM,419,0.0238112659412594,0.000257805110087174,0.985011552530688
LV-GGM,420,0.023562050523133,0.000255106849168834,0.985266659379857
LV-GGM,421,0.0233779522067023,0.000253113612570186,0.985519772992427
LV-GGM,422,0.0232512751066833,0.000251742076768751,0.985771515069196
LV-GGM,423,0.0227536746646449,0.000246354545628844,0.986017869614825
LV-GGM,424,0.0225071858217363,0.000243685805401505,0.986261555420226
LV-GGM,425,0.0223977904331174,0.000242501379076777,0.986504056799303
LV-GGM,426,0.022146169494293,0.000239777073531918,0.986743833872835
LV-GGM,427,0.0220848393585143,0.000239113050777098,0.986982946923612
LV-GGM,428,0.021764160695162,0.000235641055700814,0.987218587979313
LV-GGM,429,0.0216459850010677,0.000234361564811889,0.987452949544125
LV-GGM,430,0.0215210076484902,0.000233008432214103,0.987685957976339
LV-GGM,431,0.0211360923367109,0.000228840945505405,0.987914798921844
LV-GGM,432,0.0210233505578051,0.000227620287738029,0.988142419209582
LV-GGM,433,0.0208051781711645,0.000225258130417431,0.98836767734
LV-GGM,434,0.0207098119336483,0.000224225598026163,0.988591902938026
LV-GGM,435,0.0205490727785593,0.000222485271590967,0.988814388209617
LV-GGM,436,0.0203167801738671,0.000219970234353012,0.98903435844397
LV-GGM,437,0.0200908942869113,0.000217524562791599,0.989251883006761
LV-GGM,438,0.0198528827716022,0.000214947606780204,0.989466830613541
LV-GGM,439,0.0194821707477628,0.000210933899388403,0.98967776451293
LV-GGM,440,0.0193781760166205,0.000209807946103233,0.989887572459033
LV-GGM,441,0.0191766287794179,0.00020762578964826,0.990095198248681
LV-GGM,442,0.0189647149169587,0.000205331393509261,0.990300529642191
LV-GGM,443,0.0188919311302848,0.00020454336181946,0.99050507300401
LV-GGM,444,0.0186846204493389,0.000202298804429888,0.99070737180844
LV-GGM,445,0.0184629555909348,0.00019989883403922,0.990907270642479
LV-GGM,446,0.0183361235442206,0.000198525620626443,0.991105796263106
LV-GGM,447,0.0181114553072171,0.000196093132588358,0.991301889395694
LV-GGM,448,0.017871890810494,0.000193499362412383,0.991495388758106
LV-GGM,449,0.0173700423881549,0.00018806583829454,0.991683454596401
LV-GGM,450,0.0172401166247559,0.000186659129141869,0.991870113725543
LV-GGM,451,0.0170425341421317,0.000184519899173589,0.992054633624716
LV-GGM,452,0.0168838582996458,0.000182801912270197,0.992237435536987
LV-GGM,453,0.0167584786748179,0.00018144442426174,0.992418879961248
LV-GGM,454,0.016662477541134,0.000180405017835433,0.992599284979084
LV-GGM,455,0.0164097600530139,0.00017766883992677,0.992776953819011
LV-GGM,456,0.0163439515488466,0.000176956329777021,0.992953910148788
LV-GGM,457,0.0162096499257904,0.000175502243093755,0.993129412391881
LV-GGM,458,0.0158607260401753,0.000171724436362901,0.993301136828244
LV-GGM,459,0.0155521544102255,0.00016838352440865,0.993469520352653
LV-GGM,460,0.0154965763478491,0.000167781779481492,0.993637302132134
LV-GGM,461,0.0151936215272879,0.000164501680848395,0.993801803812983
LV-GGM,462,0.0150397974953765,0.000162836224606849,0.993964640037589
LV-GGM,463,0.0148490038676063,0.000160770497722249,0.994125410535312
LV-GGM,464,0.0147207779402867,0.000159382192732913,0.994284792728045
LV-GGM,465,0.0145561059385831,0.000157599285279265,0.994442392013324
LV-GGM,466,0.0141988705624706,0.00015373148985449,0.994596123503178
LV-GGM,467,0.0139791862815301,0.000151352963220416,0.994747476466399
LV-GGM,468,0.0136713992197556,0.000148020545803386,0.994895497012202
LV-GGM,469,0.0134612722841793,0.000145745496761804,0.995041242508964
LV-GGM,470,0.0131233751377248,0.000142087076783011,0.995183329585747
LV-GGM,471,0.0129751621535605,0.000140482371481198,0.995323811957228
LV-GGM,472,0.0129337911473684,0.000140034446669805,0.995463846403898
LV-GGM,473,0.0127235334237687,0.000137757981583362,0.995601604385481
LV-GGM,474,0.0125502505729052,0.000135881844272842,0.995737486229754
LV-GGM,475,0.0123092698883408,0.000133272740999364,0.995870758970754
LV-GGM,476,0.0121273205495324,0.000131302771429602,0.996002061742183
LV-GGM,477,0.0118926817333304,0.000128762331707039,0.99613082407389
LV-GGM,478,0.0116492717226587,0.000126126926065342,0.996256950999956
LV-GGM,479,0.0115273392907247,0.000124806760891618,0.996381757760847
LV-GGM,480,0.0114300633575152,0.000123753552182271,0.996505511313029
LV-GGM,481,0.0111182275369089,0.000120377298762615,0.996625888611792
LV-GGM,482,0.0108689718741368,0.000117678602114593,0.996743567213907
LV-GGM,483,0.0107892183914223,0.00011681510936953,0.996860382323276
LV-GGM,484,0.0106106500953655,0.000114881746425428,0.996975264069701
LV-GGM,485,0.0104661091841824,0.000113316798740093,0.997088580868442
LV-GGM,486,0.0101819766351859,0.000110240489263139,0.997198821357705
LV-GGM,487,0.00997371540542147,0.000107985640260202,0.997306806997965
LV-GGM,488,0.00966792781827619,0.000104674871199802,0.997411481869165
LV-GGM,489,0.00949822480076512,0.000102837492825233,0.99751431936199
LV-GGM,490,0.0094306342106282,0.000102105687990745,0.99761642504998
LV-GGM,491,0.0089539613213287,9.69447399334432e-05,0.997713369789914
LV-GGM,492,0.00882224550232627,9.55186498086296e-05,0.997808888439723
LV-GGM,493,0.00857841298707566,9.28786697003863e-05,0.997901767109423
LV-GGM,494,0.00850256160602542,9.20574250975095e-05,0.99799382453452
LV-GGM,495,0.00805264484795591,8.7186166272787e-05,0.998081010700793
LV-GGM,496,0.0080043950217918,8.66637643233648e-05,0.998167674465117
LV-GGM,497,0.00791496454118425,8.56954985051988e-05,0.998253369963622
LV-GGM,498,0.00771027188198875,8.34792864958032e-05,0.998336849250118
LV-GGM,499,0.00767963509041217,8.3147581266665e-05,0.998419996831384
LV-GGM,500,0.00734254708098544,7.94979218326093e-05,0.998499494753217
LV-GGM,501,0.0071644799241316,7.75699847338905e-05,0.998577064737951
LV-GGM,502,0.00702209030854261,7.60283291741757e-05,0.998653093067125
LV-GGM,503,0.00691454705087788,7.4863955912805e-05,0.998727957023038
LV-GGM,504,0.00653124989949517,7.07139890629915e-05,0.998798671012101
LV-GGM,505,0.00642926306319928,6.96097753003312e-05,0.998868280787401
LV-GGM,506,0.0061413331615745,6.64923518013503e-05,0.998934773139202
LV-GGM,507,0.00581694761350527,6.29802222011441e-05,0.998997753361404
LV-GGM,508,0.00576852959214365,6.24559991985483e-05,0.999060209360602
LV-GGM,509,0.00559761472921217,6.0605500146449e-05,0.999120814860749
LV-GGM,510,0.00549829683118435,5.95301830382426e-05,0.999180345043787
LV-GGM,511,0.00521996068749838,5.65166313715139e-05,0.999236861675158
LV-GGM,512,0.00512394776353927,5.54770972916321e-05,0.99929233877245
LV-GGM,513,0.00502736189414636,5.44313599186956e-05,0.999346770132369
LV-GGM,514,0.00468716707521348,5.07480629884763e-05,0.999397518195357
LV-GGM,515,0.00461345649715105,4.99499969075357e-05,0.999447468192265
LV-GGM,516,0.00434652207957997,4.70598919850283e-05,0.99949452808425
LV-GGM,517,0.00411071532682937,4.45068069872739e-05,0.999539034891237
LV-GGM,518,0.00384796741177138,4.16620294213182e-05,0.999580696920658
LV-GGM,519,0.00380278801900158,4.11728711230814e-05,0.999621869791781
LV-GGM,520,0.00338174430608582,3.66142214054419e-05,0.999658484013187
LV-GGM,521,0.00324891075739262,3.51760295962117e-05,0.999693660042783
LV-GGM,522,0.00314023908294604,3.399943894105e-05,0.999727659481724
LV-GGM,523,0.00286426940151158,3.10115090141639e-05,0.999758670990738
LV-GGM,524,0.00278725831642484,3.01777082696886e-05,0.999788848699008
LV-GGM,525,0.0023483096326267,2.54252010309569e-05,0.999814273900039
LV-GGM,526,0.00229518432963436,2.48500121846293e-05,0.999839123912224
LV-GGM,527,0.0022158103998684,2.39906288678478e-05,0.999863114541092
LV-GGM,528,0.00203464607341548,2.20291586444552e-05,0.999885143699736
LV-GGM,529,0.00194754597845969,2.10861239639777e-05,0.9999062298237
LV-GGM,530,0.00173546921655411,1.87899641090217e-05,0.999925019787809
LV-GGM,531,0.00155283831297408,1.68126152221997e-05,0.999941832403031
LV-GGM,532,0.0012350425595479,1.33718334763075e-05,0.999955204236508
LV-GGM,533,0.000988495282527382,1.07024605815286e-05,0.999965906697089
LV-GGM,534,0.000880795769596823,9.53639554089228e-06,0.99997544309263
LV-GGM,535,0.00072867406379503,7.88937042229392e-06,0.999983332463052
LV-GGM,536,0.0004424119549234,4.79000415283576e-06,0.999988122467205
LV-GGM,537,0.000287803077373284,3.11605036996713e-06,0.999991238517575
LV-GGM,538,0.000179233966510066,1.9405701730214e-06,0.999993179087748
LV-GGM,539,9.14558199212273e-05,9.90194212314012e-07,0.99999416928196
LV-GGM,540,4.12535522164187e-05,4.46653134565692e-07,0.999994615935095
LV-GGM,541,2.7486816438607e-05,2.97600377711217e-07,0.999994913535473
LV-GGM,542,2.06674875353897e-05,2.23767350817495e-07,0.999995137302823
LV-GGM,543,1.57065207137646e-05,1.70054851837264e-07,0.999995307357675
LV-GGM,544,1.48957886261802e-05,1.61277037352032e-07,0.999995468634712
LV-GGM,545,9.62892355233412e-06,1.04252571138147e-07,0.999995572887284
LV-GGM,546,9.04480446738383e-06,9.79283007120757e-08,0.999995670815584
LV-GGM,547,7.66759759166956e-06,8.30172509979523e-08,0.999995753832835
LV-GGM,548,7.07457060615189e-06,7.65965345327629e-08,0.99999583042937
LV-GGM,549,6.78724852205735e-06,7.34856918878064e-08,0.999995903915062
LV-GGM,550,6.03357028896944e-06,6.53256007640978e-08,0.999995969240662
LV-GGM,551,5.52812463519708e-06,5.98531293408932e-08,0.999996029093792
LV-GGM,552,4.86208006782863e-06,5.26418498802807e-08,0.999996081735642
LV-GGM,553,4.54646867633521e-06,4.92247182699978e-08,0.99999613096036
LV-GGM,554,4.19613676407187e-06,4.54316668030617e-08,0.999996176392027
LV-GGM,555,4.05535575079861e-06,4.39074276166769e-08,0.999996220299454
LV-GGM,556,3.75837800121694e-06,4.06920428650549e-08,0.999996260991497
LV-GGM,557,3.64218044208995e-06,3.94339692877619e-08,0.999996300425466
LV-GGM,558,3.52360806213937e-06,3.81501834721792e-08,0.99999633857565
LV-GGM,559,3.27205928223314e-06,3.54266591935456e-08,0.999996374002309
LV-GGM,560,3.20894012223783e-06,3.47432666334295e-08,0.999996408745576
LV-GGM,561,2.94166022242609e-06,3.18494211669583e-08,0.999996440594997
LV-GGM,562,2.74545074351512e-06,2.97250567406579e-08,0.999996470320054
LV-GGM,563,2.66197183920995e-06,2.88212287725254e-08,0.999996499141282
LV-GGM,564,2.56184000692982e-06,2.77370991799245e-08,0.999996526878381
LV-GGM,565,2.45096337424562e-06,2.65366353924988e-08,0.999996553415017
LV-GGM,566,2.34518646718191e-06,2.53913864486789e-08,0.999996578806403
LV-GGM,567,2.22690435718247e-06,2.41107433923637e-08,0.999996602917147
LV-GGM,568,2.15146141413102e-06,2.32939209568553e-08,0.999996626211068
LV-GGM,569,2.09145266363112e-06,2.26442048700674e-08,0.999996648855273
LV-GGM,570,2.02114813440495e-06,2.18830161562252e-08,0.999996670738289
LV-GGM,571,1.96730839577699e-06,2.13000920992562e-08,0.999996692038381
LV-GGM,572,1.90742294135785e-06,2.06517109418986e-08,0.999996712690092
LV-GGM,573,1.89174789032791e-06,2.04819968130335e-08,0.999996733172089
LV-GGM,574,1.81667910864327e-06,1.96692254310305e-08,0.999996752841314
LV-GGM,575,1.79786008037686e-06,1.94654713901523e-08,0.999996772306785
LV-GGM,576,1.75388209276109e-06,1.89893207324483e-08,0.999996791296106
LV-GGM,577,1.60911369878951e-06,1.74219100858638e-08,0.999996808718016
LV-GGM,578,1.59635443508082e-06,1.72837652516846e-08,0.999996826001781
LV-GGM,579,1.55323448764656e-06,1.68169046142591e-08,0.999996842818686
LV-GGM,580,1.52830021685181e-06,1.65469407054506e-08,0.999996859365627
LV-GGM,581,1.48084831971307e-06,1.6033177951472e-08,0.999996875398805
LV-GGM,582,1.45438235676147e-06,1.57466303773475e-08,0.999996891145435
LV-GGM,583,1.44252397733395e-06,1.56182394374743e-08,0.999996906763674
LV-GGM,584,1.4222356315391e-06,1.53985770627804e-08,0.999996922162251
LV-GGM,585,1.39622728606464e-06,1.51169841233386e-08,0.999996937279236
LV-GGM,586,1.34227441435252e-06,1.45328351719315e-08,0.999996951812071
LV-GGM,587,1.31379061670187e-06,1.42244404562897e-08,0.999996966036511
LV-GGM,588,1.30089191150014e-06,1.40847858859397e-08,0.999996980121297
LV-GGM,589,1.26573363069503e-06,1.37041263915728e-08,0.999996993825424
LV-GGM,590,1.2499927178807e-06,1.35336991756918e-08,0.999997007359123
LV-GGM,591,1.21191478242588e-06,1.31214285149869e-08,0.999997020480551
LV-GGM,592,1.17540827732772e-06,1.2726171765978e-08,0.999997033206723
LV-GGM,593,1.16793618020482e-06,1.26452712029377e-08,0.999997045851994
LV-GGM,594,1.13685442926895e-06,1.23087483888423e-08,0.999997058160743
LV-GGM,595,1.11368395839373e-06,1.2057881181299e-08,0.999997070218624
LV-GGM,596,1.10818763881304e-06,1.19983724059961e-08,0.999997082216996
LV-GGM,597,1.09567087372143e-06,1.18628531097798e-08,0.999997094079849
LV-GGM,598,1.0796248954489e-06,1.16891229433447e-08,0.999997105768972
LV-GGM,599,1.07602706761412e-06,1.16501691807305e-08,0.999997117419141
LV-GGM,600,1.05431259437673e-06,1.14150660922487e-08,0.999997128834207
LV-GGM,601,1.02001827003674e-06,1.10437606738956e-08,0.999997139877968
LV-GGM,602,1.01291321463799e-06,1.096683407983e-08,0.999997150844802
LV-GGM,603,9.94224506032289e-07,1.07644910128396e-08,0.999997161609293
LV-GGM,604,9.85735373019463e-07,1.06725789794217e-08,0.999997172281872
LV-GGM,605,9.75801490633838e-07,1.05650246121597e-08,0.999997182846897
LV-GGM,606,9.56519312270515e-07,1.03562560348006e-08,0.999997193203153
LV-GGM,607,9.46239923004031e-07,1.02449608567948e-08,0.999997203448113
LV-GGM,608,9.32788980384165e-07,1.00993271995401e-08,0.999997213547441
LV-GGM,609,9.26001434129407e-07,1.00258382840936e-08,0.999997223573279
LV-GGM,610,9.24006248957606e-07,1.00042363695155e-08,0.999997233577515
LV-GGM,611,9.00380792031411e-07,9.74844301779942e-09,0.999997243325958
LV-GGM,612,8.92033623548868e-07,9.65806803753307e-09,0.999997252984026
LV-GGM,613,8.64908413164461e-07,9.36438277667624e-09,0.999997262348409
LV-GGM,614,8.5978892470204e-07,9.30895396033778e-09,0.999997271657363
LV-GGM,615,8.46821542285876e-07,9.16855582024776e-09,0.999997280825919
LV-GGM,616,8.3349793710072e-07,9.02430084825296e-09,0.99999728985022
LV-GGM,617,8.13870159011725e-07,8.81179045491718e-09,0.99999729866201
LV-GGM,618,8.1281502047195e-07,8.80036644629559e-09,0.999997307462377
LV-GGM,619,8.00763129991465e-07,8.66988035791435e-09,0.999997316132257
LV-GGM,620,7.95669783919654e-07,8.61473458582502e-09,0.999997324746992
LV-GGM,621,7.8000665043373e-07,8.44514948847614e-09,0.999997333192141
LV-GGM,622,7.73987851539407e-07,8.37998381793298e-09,0.999997341572125
LV-GGM,623,7.68436160876712e-07,8.31987553868412e-09,0.999997349892
LV-GGM,624,7.57171353524113e-07,8.19791121697137e-09,0.999997358089912
LV-GGM,625,7.49255660212208e-07,8.11220782804924e-09,0.999997366202119
LV-GGM,626,7.32534724612066e-07,7.93116988349857e-09,0.999997374133289
LV-GGM,627,7.2914764532304e-07,7.89449790011325e-09,0.999997382027787
LV-GGM,628,7.17758678816176e-07,7.77118930445419e-09,0.999997389798977
LV-GGM,629,7.079073642817e-07,7.66452890116738e-09,0.999997397463505
LV-GGM,630,7.04398909919036e-07,7.6265427871391e-09,0.999997405090048
LV-GGM,631,6.96306170421036e-07,7.53892251519155e-09,0.999997412628971
LV-GGM,632,6.90094320374476e-07,7.47166667549579e-09,0.999997420100638
LV-GGM,633,6.85880826801467e-07,7.4260470861333e-09,0.999997427526685
LV-GGM,634,6.79141873171323e-07,7.35308428412279e-09,0.999997434879769
LV-GGM,635,6.74582663055067e-07,7.30372161399717e-09,0.999997442183491
LV-GGM,636,6.6364771412713e-07,7.18532867684217e-09,0.999997449368819
LV-GGM,637,6.5409850597547e-07,7.08193918613398e-09,0.999997456450758
LV-GGM,638,6.48943992285936e-07,7.02613115087646e-09,0.999997463476889
LV-GGM,639,6.40016043200223e-07,6.9294680460011e-09,0.999997470406357
LV-GGM,640,6.36641577790836e-07,6.89293263337337e-09,0.99999747729929
LV-GGM,641,6.28084393229535e-07,6.8002838043147e-09,0.999997484099574
LV-GGM,642,6.22483000907543e-07,6.73963740408655e-09,0.999997490839211
LV-GGM,643,6.21362883184559e-07,6.72750986439181e-09,0.999997497566721
LV-GGM,644,6.12521522913239e-07,6.63178425855082e-09,0.999997504198505
LV-GGM,645,6.0663135809078e-07,6.56801131198714e-09,0.999997510766517
LV-GGM,646,5.97332736285662e-07,6.46733492526997e-09,0.999997517233852
LV-GGM,647,5.9475700506263e-07,6.43944742558193e-09,0.999997523673299
LV-GGM,648,5.87329025409343e-07,6.359024523374e-09,0.999997530032324
LV-GGM,649,5.83652598519575e-07,6.31921976702958e-09,0.999997536351543
LV-GGM,650,5.82269692632628e-07,6.30424701399309e-09,0.99999754265579
LV-GGM,651,5.72856936561352e-07,6.20233489301786e-09,0.999997548858125
LV-GGM,652,5.66611171766901e-07,6.13471185758646e-09,0.999997554992837
LV-GGM,653,5.65146104815837e-07,6.11884954486711e-09,0.999997561111687
LV-GGM,654,5.583765154104e-07,6.04555504863079e-09,0.999997567157242
LV-GGM,655,5.54566182095278e-07,6.00430048441748e-09,0.999997573161542
LV-GGM,656,5.49323747449662e-07,5.94754052699766e-09,0.999997579109083
LV-GGM,657,5.46214020351311e-07,5.91387144199776e-09,0.999997585022954
